40.701948	-73.881116	2014-08-01 04:00:04	6499	2564.8345602930367	0	IN_PROGRESS	MTA NYCT_Q55	MTA NYCT_FP_C4-Weekday-142700_B54_223	0	MTA_504334
40.663383	-73.893781	2014-08-01 04:00:04	6525	7061.047031814145	1	IN_PROGRESS	MTA NYCT_B20	MTA NYCT_FP_C4-Weekday-141000_B38_129	0	MTA_302035
40.583687	-73.950610	2014-08-01 04:00:04	7600	3151.1627101753547	1	IN_PROGRESS	MTA NYCT_B4	MTA NYCT_JG_C4-Weekday-142600_B4_22	9.241531533367379	MTA_300366
40.817415	-73.948015	2014-08-01 04:00:04	7631	0	0	LAYOVER_DURING	MTA NYCT_BX33	MTA NYCT_WF_C4-Weekday-144000_BX33_110	0	MTA_403717
40.849712	-73.934558	2014-08-01 04:00:04	7661	11509.9335030629	1	IN_PROGRESS	MTA NYCT_BX36	MTA NYCT_WF_C4-Weekday-136100_BX36_158	54.205787795435754	MTA_404324
40.822022	-73.911788	2014-08-01 04:00:04	7704	2000.684869534627	0	IN_PROGRESS	MTA NYCT_BX21	MTA NYCT_WF_C4-Weekday-143000_BX21_36	210.6251629772596	MTA_103919
40.826207	-73.920606	2014-08-01 04:00:04	7724	3685.6031841064105	0	IN_PROGRESS	MTA NYCT_BX6	MTA NYCT_WF_C4-Weekday-140800_BX6_49	234.9486704999872	MTA_100366
40.707602	-73.795521	2014-08-01 04:00:04	9364	6781.024472515732	1	LAYOVER_DURING	MTA NYCT_Q2	MTA NYCT_QV_C4-Weekday-140500_MISC_296	3.5314927883555356	MTA_501318
40.714689	-73.831400	2014-08-01 04:00:04	9534	12578.824125116407	1	LAYOVER_DURING	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-140000_MISC_302	21.624186183522397	MTA_504489
40.711085	-73.950637	2014-08-01 04:00:04	9576	14402.604737521193	1	IN_PROGRESS	MTA NYCT_Q54	MTA NYCT_FP_C4-Weekday-140000_Q58_263	30.682871227370924	MTA_308271
40.824234	-73.909097	2014-08-01 04:00:05	306	3607.3745337924192	1	IN_PROGRESS	MTA NYCT_BX6	MTA NYCT_WF_C4-Weekday-142000_BX6_52	242.49982094926236	MTA_103910
40.635409	-73.994323	2014-08-01 04:00:05	409	3242.051912080802	0	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Weekday-142500_B11_32	64.25003497360012	MTA_301175
40.664377	-73.990290	2014-08-01 04:00:05	446	7201.615316402866	0	IN_PROGRESS	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-141000_B35_68	250.05333409743616	MTA_308333
40.582936	-74.096449	2014-08-01 04:00:05	2424	28984.897836554803	1	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-137800_X109_124	102.93146724404141	MTA_201110
40.758790	-73.968733	2014-08-01 04:00:05	2915	0.10716729483101517	1	LAYOVER_DURING	MTA NYCT_X10	MTA NYCT_CA_C4-Weekday-143000_MISC_519	0.09906891403079499	MTA_405013
40.602696	-73.754106	2014-08-01 04:00:05	3507	13434.136309160662	0	IN_PROGRESS	MTABC_Q22	MTABC_6524959-FRPC4-FR_C4-Weekday-12-SDon	126.70748250289762	MTA_550825
40.704561	-73.801004	2014-08-01 04:00:05	3555	163.4868810048065	1	IN_PROGRESS	MTABC_Q112	MTABC_6547858-BPPC4-BP_C4-Weekday-05	366.7408411729266	MTA_552409
40.700605	-73.854793	2014-08-01 04:00:05	3655	4102.934744063983	1	IN_PROGRESS	MTABC_Q21	MTABC_6524419-FRPC4-FR_C4-Weekday-12-SDon	161.81014207754924	MTA_550450
40.770844	-73.926925	2014-08-01 04:00:05	4487	4640.66304719045	1	IN_PROGRESS	MTABC_Q69	MTABC_6584141-LGPC4-LG_C4-Weekday-77	145.5284309923445	MTA_550689
40.619646	-73.908308	2014-08-01 04:00:05	4604	0	0	LAYOVER_DURING	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-145700_B46_208	0	MTA_308381
40.852809	-73.904522	2014-08-01 04:00:05	4762	11455.212418065872	1	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Weekday-139700_BX402_48	136.65829858771758	MTA_102703
40.772017	-73.960823	2014-08-01 04:00:05	5256	4446.438245316371	1	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Weekday-140700_M101_125	87.27517987880856	MTA_402829
